id_zone;id_milieu;id_age;id_sexe;population
6   ;2;15-59      ;F;567336.0
6   ;2;moins-de-15;F;296607.0
6   ;2;plus-de-60 ;F;131383.0
6   ;2;15-59      ;M;604105.0
6   ;2;moins-de-15;M;319388.0
6   ;2;plus-de-60 ;M;127125.0
6   ;1;15-59      ;F;1768996.0
6   ;1;moins-de-15;F;638883.0
6   ;1;plus-de-60 ;F;431601.0
6   ;1;15-59      ;M;1692592.0
6   ;1;moins-de-15;M;683121.0
6   ;1;plus-de-60 ;M;389960.0
