id_zone;id_milieu;id_age;id_sexe;population
4   ;2;15-59      ;F;418941.0
4   ;2;moins-de-15;F;223338.0
4   ;2;plus-de-60 ;F;87583.0
4   ;2;15-59      ;M;442356.0
4   ;2;moins-de-15;M;239961.0
4   ;2;plus-de-60 ;M;84331.0
4   ;1;15-59      ;F;1145898.0
4   ;1;moins-de-15;F;408203.0
4   ;1;plus-de-60 ;F;274576.0
4   ;1;15-59      ;M;1065791.0
4   ;1;moins-de-15;M;435125.0
4   ;1;plus-de-60 ;M;260722.0
